Customer ID,Age,Professional experience,Salary,ZIP code,Family size,Average credit cards spend,Education level,Mortgage,Loan,Securities account,Certificate of Deposit account,Online Banking,Credit Card
365,30,5,85000,91910,2.0,2500.0,1.0,293000.0,0.0,True,True,True,True
366,42,17,29000,94928,1.0,600.0,3.0,0.0,0.0,False,False,True,False
367,31,5,50000,93106,1.0,1500.0,1.0,0.0,0.0,False,False,True,False
368,54,29,62000,94720,4.0,700.0,1.0,0.0,0.0,False,False,False,True
370,46,21,92000,92886,,200.0,2.0,0.0,0.0,False,False,False,False
371,48,24,148000,91311,2.0,3300.0,1.0,0.0,0.0,False,True,True,True
374,58,34,58000,90034,4.0,2300.0,3.0,169000.0,0.0,False,False,True,False
376,36,11,83000,90638,1.0,2800.0,1.0,0.0,0.0,False,False,False,False
377,50,25,45000,90813,2.0,600.0,3.0,0.0,0.0,False,False,False,False
378,47,20,13000,94545,3.0,666.6666666666666,2.0,0.0,0.0,False,False,True,False
379,57,32,60000,93407,3.0,1700.0,1.0,0.0,0.0,True,True,True,True
380,52,26,84000,94132,1.0,2400.0,1.0,0.0,0.0,False,False,True,False
381,61,36,23000,95521,1.0,100.0,1.0,96000.0,0.0,False,False,False,False
382,35,9,29000,95354,3.0,900.0,1.0,126000.0,0.0,False,False,True,False
383,38,13,41000,95521,3.0,500.0,3.0,0.0,0.0,False,False,False,True
384,66,41,114000,92521,1.0,800.0,3.0,0.0,0.0,False,False,True,True
385,37,12,84000,93943,4.0,700.0,3.0,0.0,0.0,False,False,True,False
386,56,30,15000,92093,4.0,700.0,3.0,102000.0,0.0,False,False,False,False
387,63,38,52000,91361,4.0,1700.0,1.0,218000.0,0.0,False,False,True,True
388,32,6,18000,92007,2.0,300.0,2.0,0.0,0.0,False,False,True,False
389,34,7,52000,93940,2.0,1000.0,2.0,0.0,0.0,False,False,True,False
390,37,13,79000,91330,1.0,3600.0,2.0,104000.0,0.0,False,False,True,False
391,54,28,80000,95006,4.0,2600.0,3.0,143000.0,0.0,False,False,False,False
392,44,19,28000,91604,1.0,300.0,3.0,0.0,0.0,False,False,True,False
393,50,23,18000,93117,1.0,500.0,2.0,0.0,0.0,False,False,True,True
394,44,20,199000,94607,2.0,6666.666666666667,1.0,0.0,0.0,False,False,True,False
395,48,22,42000,94611,1.0,1200.0,2.0,0.0,0.0,False,False,False,False
397,37,12,179000,91768,1.0,8600.0,1.0,0.0,0.0,False,False,True,False
398,57,32,81000,94305,2.0,3700.0,,226000.0,0.0,False,False,True,True
399,37,12,55000,95630,1.0,2500.0,3.0,0.0,0.0,False,False,True,False
400,54,24,75000,93555,1.0,1400.0,3.0,0.0,0.0,False,False,False,False
401,49,25,149000,90024,2.0,400.0,1.0,0.0,0.0,False,False,True,False
402,51,26,21000,94143,4.0,800.0,1.0,0.0,0.0,False,False,True,False
403,34,10,68000,90095,3.0,2600.0,2.0,0.0,0.0,False,False,False,False
404,37,13,61000,95131,3.0,2800.0,1.0,0.0,0.0,False,False,False,False
405,32,7,101000,90232,4.0,2200.0,2.0,0.0,0.0,False,False,True,False
406,53,27,31000,91320,3.0,900.0,3.0,78000.0,0.0,False,False,True,False
408,43,18,53000,92115,3.0,800.0,3.0,154000.0,0.0,False,False,False,False
409,43,16,44000,94577,3.0,1000.0,2.0,0.0,0.0,False,False,True,False
411,31,7,13000,93727,1.0,500.0,3.0,0.0,0.0,False,False,True,False
412,35,10,85000,95351,4.0,2100.0,3.0,0.0,0.0,False,False,False,True
413,37,11,59000,94720,4.0,200.0,3.0,0.0,0.0,False,False,False,False
414,58,32,61000,91910,3.0,2200.0,3.0,0.0,0.0,False,False,True,True
416,26,0,49000,90089,3.0,2400.0,2.0,0.0,0.0,False,False,False,False
418,25,1,69000,92691,3.0,300.0,3.0,0.0,0.0,False,False,True,False
419,37,13,59000,94234,1.0,1500.0,3.0,0.0,0.0,False,False,False,True
420,50,24,102000,91103,2.0,6300.0,1.0,0.0,0.0,False,False,True,False
421,58,32,41000,94305,1.0,200.0,1.0,81000.0,0.0,False,False,True,False
422,45,20,90000,94143,4.0,1100.0,2.0,0.0,0.0,False,False,True,True
423,63,37,80000,90401,2.0,1700.0,3.0,0.0,0.0,False,False,True,True
424,55,30,41000,93003,,600.0,3.0,0.0,0.0,False,False,True,True
426,35,11,193000,91765,2.0,6500.0,1.0,0.0,0.0,False,False,False,True
427,46,20,73000,95616,2.0,800.0,3.0,264000.0,0.0,False,True,True,True
428,32,7,81000,95112,4.0,1800.0,3.0,0.0,0.0,False,False,True,False
429,58,28,95000,94304,1.0,3000.0,3.0,0.0,0.0,False,False,False,False
430,32,6,99000,91902,2.0,4500.0,3.0,249000.0,0.0,False,False,True,False
431,47,21,49000,92152,3.0,2200.0,2.0,0.0,0.0,True,False,False,False
432,26,0,44000,94305,4.0,1300.0,3.0,0.0,0.0,True,False,False,False
433,46,20,19000,94105,3.0,500.0,2.0,97000.0,0.0,True,False,True,False
434,24,0,131000,92831,1.0,5400.0,1.0,0.0,0.0,False,False,True,False
436,58,32,28000,90095,2.0,300.0,1.0,148000.0,0.0,False,False,False,False
437,28,2,188000,92350,2.0,4500.0,1.0,0.0,0.0,True,False,True,False
438,65,40,64000,94928,2.0,1500.0,1.0,0.0,0.0,False,False,False,True
439,59,33,59000,91365,3.0,1400.0,3.0,0.0,0.0,False,False,False,False
440,43,18,13000,94709,2.0,100.0,2.0,0.0,0.0,False,True,True,True
441,47,20,101000,91950,3.0,2000.0,2.0,270000.0,0.0,False,False,True,False
442,44,19,82000,95521,2.0,400.0,1.0,0.0,0.0,False,False,True,True
443,33,9,30000,95054,2.0,1000.0,2.0,0.0,0.0,False,False,True,False
444,55,29,79000,94608,2.0,1100.0,1.0,0.0,0.0,True,False,True,False
445,43,19,71000,95054,3.0,300.0,3.0,179000.0,0.0,False,False,False,False
446,41,16,109000,94801,3.0,1000.0,1.0,0.0,0.0,True,False,True,False
447,50,25,44000,92093,2.0,700.0,2.0,192000.0,0.0,False,False,True,False
448,50,23,64000,92037,1.0,2666.6666666666665,2.0,0.0,0.0,False,False,False,False
449,27,0,28000,91330,4.0,1500.0,2.0,0.0,0.0,False,False,True,False
450,65,40,18000,95621,1.0,1500.0,2.0,0.0,0.0,False,False,True,False
451,53,29,41000,94080,2.0,800.0,1.0,0.0,0.0,False,False,True,False
452,58,33,73000,93109,4.0,700.0,1.0,241000.0,0.0,False,False,False,False
453,50,25,32000,94304,2.0,700.0,2.0,0.0,0.0,False,False,True,False
454,48,24,74000,91109,3.0,700.0,1.0,0.0,0.0,True,False,True,False
455,61,35,35000,90025,2.0,200.0,3.0,0.0,0.0,False,False,True,False
456,28,4,80000,95819,3.0,2500.0,1.0,0.0,0.0,False,False,True,False
457,62,38,33000,95134,3.0,100.0,3.0,0.0,0.0,False,False,True,False
458,53,29,20000,94131,1.0,200.0,1.0,0.0,0.0,True,True,True,True
459,62,38,124000,95023,1.0,3800.0,1.0,405000.0,0.0,False,False,True,False
460,56,32,64000,90210,4.0,1500.0,1.0,0.0,0.0,False,False,True,False
461,48,24,14000,94305,4.0,1000.0,,0.0,0.0,False,False,True,False
462,51,24,85000,94305,3.0,2000.0,2.0,0.0,0.0,False,False,False,False
463,62,36,63000,95929,1.0,2500.0,3.0,0.0,0.0,False,False,True,True
464,62,37,38000,92354,3.0,500.0,2.0,0.0,0.0,False,False,False,False
465,42,18,39000,96091,3.0,2100.0,3.0,0.0,0.0,False,False,False,False
466,41,17,83000,94025,4.0,2666.6666666666665,1.0,0.0,0.0,False,False,True,False
467,59,34,19000,95762,2.0,500.0,2.0,0.0,0.0,False,False,True,False
469,31,7,35000,94025,1.0,1333.3333333333333,1.0,131000.0,0.0,False,False,False,True
470,33,9,19000,95370,2.0,1000.0,2.0,92000.0,0.0,False,False,True,False
471,27,0,40000,92103,4.0,1000.0,3.0,0.0,0.0,False,False,False,False
472,48,23,48000,94086,1.0,300.0,1.0,0.0,0.0,False,False,False,False
473,41,16,18000,90024,1.0,600.0,3.0,0.0,0.0,False,False,False,True
474,36,9,40000,92518,2.0,1666.6666666666667,2.0,129000.0,0.0,True,False,True,False
475,36,11,110000,94110,1.0,3800.0,1.0,0.0,0.0,False,False,True,True
476,48,24,79000,94542,3.0,700.0,1.0,0.0,0.0,False,False,True,True
477,29,4,50000,94040,4.0,1700.0,2.0,0.0,0.0,False,False,True,False
478,31,5,29000,90630,1.0,300.0,1.0,0.0,0.0,False,False,False,False
479,56,31,25000,95123,3.0,100.0,2.0,0.0,0.0,False,False,False,False
480,32,7,41000,94706,4.0,2000.0,2.0,0.0,0.0,False,False,False,False
481,45,21,32000,92399,4.0,600.0,1.0,77000.0,0.0,False,False,False,True
482,53,28,30000,94609,4.0,200.0,2.0,0.0,0.0,False,False,True,False
483,45,18,50000,91902,3.0,2500.0,2.0,0.0,0.0,False,False,True,False
484,58,32,12000,95929,4.0,700.0,3.0,0.0,0.0,False,False,True,False
485,29,3,49000,94305,4.0,2100.0,3.0,0.0,0.0,False,False,False,False
486,24,3,41000,91768,4.0,1000.0,3.0,0.0,0.0,False,False,True,False
487,43,19,114000,92325,1.0,1700.0,1.0,0.0,0.0,False,False,True,False
488,46,22,25000,95747,4.0,600.0,1.0,0.0,0.0,False,False,True,True
489,14,17,9000,91911,1.0,1000.0,1.0,0.0,0.0,False,False,True,True
490,64,39,20000,93109,3.0,100.0,3.0,0.0,0.0,False,False,False,False
491,55,30,53000,94550,3.0,1700.0,1.0,0.0,0.0,False,False,True,False
492,27,2,85000,94117,1.0,1900.0,1.0,0.0,0.0,False,False,True,True
493,26,1,8000,94550,2.0,900.0,3.0,0.0,0.0,False,False,False,True
494,39,13,89000,92037,1.0,2800.0,3.0,153000.0,0.0,False,False,True,True
495,40,15,90000,94063,4.0,1100.0,2.0,0.0,0.0,True,False,True,False
496,27,1,41000,93023,4.0,1800.0,3.0,147000.0,0.0,False,False,False,False
497,45,21,33000,92374,3.0,500.0,1.0,108000.0,0.0,False,False,True,False
498,57,32,80000,92647,2.0,0.0,3.0,0.0,0.0,False,False,False,False
499,59,33,38000,94132,3.0,2200.0,3.0,178000.0,0.0,True,True,True,True
500,50,26,24000,94305,4.0,500.0,2.0,0.0,0.0,False,False,False,True
501,53,26,22000,91304,1.0,500.0,2.0,0.0,0.0,False,False,True,True
502,51,26,133000,90291,1.0,600.0,1.0,328000.0,0.0,False,False,False,False
503,45,21,85000,95136,2.0,3200.0,1.0,0.0,0.0,True,False,True,False
504,51,25,45000,95616,4.0,2600.0,1.0,0.0,0.0,False,False,False,False
505,38,14,82000,95616,4.0,2666.6666666666665,1.0,0.0,0.0,False,False,False,False
507,52,28,74000,96064,1.0,2600.0,2.0,0.0,0.0,False,False,True,True
508,56,26,91000,94939,1.0,3000.0,3.0,0.0,0.0,False,False,True,True
509,41,16,64000,91604,4.0,400.0,1.0,0.0,0.0,False,False,True,False
510,35,9,142000,90250,2.0,0.0,1.0,0.0,0.0,True,False,True,False
511,39,13,21000,95518,3.0,200.0,2.0,0.0,0.0,False,False,True,False
512,30,4,50000,91030,1.0,1500.0,1.0,0.0,0.0,False,False,False,False
513,38,14,81000,94583,1.0,3600.0,2.0,0.0,0.0,False,False,True,True
514,44,19,48000,92735,3.0,800.0,3.0,0.0,0.0,False,False,False,True
515,35,9,50000,92182,4.0,2200.0,2.0,0.0,0.0,False,False,False,False
516,36,11,195000,95747,2.0,3000.0,1.0,0.0,0.0,False,False,True,True
517,54,28,155000,90095,1.0,1000.0,1.0,256000.0,0.0,False,False,True,True
518,40,14,28000,90404,2.0,800.0,3.0,0.0,0.0,False,False,False,False
519,25,2,35000,95045,4.0,1000.0,3.0,0.0,0.0,False,False,True,False
521,32,8,128000,93117,0.0,4333.333333333333,1.0,0.0,0.0,False,False,True,False
522,33,9,53000,91380,1.0,2100.0,3.0,0.0,0.0,False,False,False,False
523,33,9,41000,92028,1.0,1500.0,2.0,0.0,0.0,False,True,True,True
524,58,32,40000,95833,2.0,300.0,1.0,0.0,0.0,False,False,False,False
525,43,18,59000,95039,3.0,800.0,3.0,91000.0,0.0,False,False,True,False
526,66,41,73000,95817,3.0,2400.0,1.0,0.0,0.0,False,False,False,False
527,31,5,18000,92115,2.0,300.0,1.0,124000.0,0.0,False,False,True,True
528,50,25,90000,95616,1.0,2800.0,2.0,0.0,0.0,False,False,True,False
529,56,30,79000,94588,3.0,800.0,1.0,302000.0,0.0,False,False,False,False
531,40,14,53000,94025,3.0,500.0,3.0,0.0,0.0,True,True,True,True
533,55,30,99000,91768,1.0,100.0,3.0,0.0,0.0,False,False,False,False
534,34,10,60000,90071,3.0,2800.0,1.0,0.0,0.0,False,True,True,True
535,39,15,54000,94108,4.0,2200.0,2.0,0.0,0.0,False,False,False,True
536,60,35,29000,93943,3.0,200.0,1.0,79000.0,0.0,False,False,True,True
537,39,13,69000,94123,3.0,100.0,1.0,0.0,0.0,False,False,False,False
538,33,7,39000,95630,4.0,800.0,1.0,0.0,0.0,False,False,True,True
539,46,21,30000,94301,4.0,1900.0,3.0,0.0,0.0,False,False,True,False
540,47,22,78000,92093,1.0,200.0,2.0,0.0,0.0,False,False,True,False
541,32,8,115000,90064,1.0,4000.0,1.0,0.0,0.0,False,False,False,False
542,48,22,90000,94590,2.0,800.0,3.0,205000.0,0.0,False,False,False,False
543,55,29,81000,92843,3.0,1700.0,2.0,171000.0,0.0,False,False,True,False
544,29,3,35000,94040,2.0,300.0,1.0,88000.0,0.0,False,True,True,True
545,56,31,28000,94040,1.0,1500.0,2.0,0.0,0.0,True,True,True,True
546,50,24,38000,94143,3.0,600.0,2.0,0.0,0.0,False,False,True,False
547,37,11,11000,94112,3.0,100.0,2.0,0.0,0.0,False,False,False,False
548,59,35,53000,90035,4.0,2300.0,3.0,174000.0,0.0,False,False,True,False
549,67,41,18000,92130,2.0,400.0,1.0,0.0,0.0,False,False,True,False
550,44,20,45000,94111,2.0,2500.0,1.0,0.0,0.0,False,False,True,False
551,30,6,44000,95211,1.0,200.0,3.0,0.0,0.0,False,False,False,True
552,59,34,40000,94102,3.0,900.0,3.0,0.0,0.0,False,False,True,False
553,49,22,78000,95616,3.0,2000.0,2.0,0.0,0.0,False,False,True,False
554,61,35,61000,92177,3.0,2200.0,3.0,117000.0,0.0,False,False,True,True
555,49,25,135000,90064,2.0,1400.0,1.0,82000.0,0.0,False,False,True,True
556,36,10,73000,95035,2.0,2800.0,1.0,0.0,0.0,False,False,True,True
557,38,14,48000,90034,1.0,1800.0,1.0,169000.0,0.0,False,False,False,False
558,48,23,62000,91367,4.0,3600.0,3.0,83000.0,0.0,False,False,False,True
559,62,36,75000,92709,2.0,1700.0,3.0,0.0,0.0,False,False,False,False
560,43,19,75000,90041,3.0,300.0,3.0,0.0,0.0,False,False,False,False
562,43,18,22000,90025,2.0,0.0,3.0,0.0,0.0,False,False,False,False
563,63,38,63000,92507,2.0,1500.0,1.0,0.0,0.0,False,False,True,False
564,60,35,33000,90095,2.0,500.0,2.0,0.0,0.0,False,False,True,False
565,46,21,34000,90840,2.0,1300.0,1.0,116000.0,0.0,False,False,False,False
566,35,9,51000,94596,4.0,2200.0,2.0,110000.0,0.0,False,False,True,False
567,62,38,44000,92612,1.0,1900.0,2.0,0.0,0.0,False,False,False,True
568,53,27,50000,92660,2.0,800.0,3.0,0.0,0.0,False,False,True,False
569,38,12,60000,92806,2.0,1800.0,1.0,0.0,0.0,False,False,True,False
570,38,12,24000,94588,2.0,800.0,3.0,0.0,0.0,False,False,True,True
571,55,29,140000,94720,2.0,2700.0,1.0,0.0,0.0,False,False,True,False
572,51,27,12000,95818,4.0,1000.0,1.0,0.0,0.0,True,False,True,False
573,31,7,18000,91711,1.0,400.0,3.0,0.0,0.0,False,False,False,False
574,33,8,140000,95814,1.0,4600.0,1.0,0.0,0.0,False,False,True,False
576,35,10,54000,93943,1.0,2500.0,3.0,0.0,0.0,False,False,False,True
577,61,36,40000,95816,3.0,500.0,2.0,100000.0,0.0,True,False,False,False
579,63,38,9000,94707,4.0,600.0,2.0,100000.0,0.0,False,False,True,True
580,62,38,149000,92130,1.0,4700.0,1.0,0.0,0.0,False,False,True,False
581,42,17,85000,93065,1.0,3700.0,3.0,272000.0,0.0,False,False,False,False
583,54,28,92000,92374,2.0,1100.0,1.0,0.0,0.0,False,False,True,False
584,49,25,8000,94720,1.0,300.0,1.0,97000.0,0.0,False,False,False,False
585,60,35,65000,90245,2.0,1500.0,1.0,220000.0,0.0,False,False,False,True
587,29,2,31000,91775,4.0,1500.0,2.0,0.0,0.0,False,False,False,True
588,34,10,19000,91711,4.0,400.0,2.0,0.0,0.0,False,False,False,False
589,23,2,75000,90291,2.0,1800.0,2.0,0.0,0.0,False,False,True,True
590,39,14,153000,91614,2.0,3000.0,1.0,0.0,0.0,False,False,False,False
591,43,19,75000,91765,4.0,200.0,3.0,102000.0,0.0,False,False,True,False
593,37,13,71000,90755,2.0,1700.0,2.0,0.0,0.0,False,False,True,True
594,50,25,24000,95133,4.0,400.0,2.0,137000.0,0.0,False,False,True,False
595,61,35,83000,91320,2.0,1700.0,3.0,245000.0,0.0,False,False,True,False
596,29,5,34000,94301,1.0,400.0,3.0,0.0,0.0,False,False,False,False
597,50,24,112000,92064,1.0,0.0,1.0,0.0,0.0,False,False,False,False
598,55,25,52000,90095,1.0,1400.0,3.0,207000.0,0.0,True,False,False,False
599,60,35,42000,91902,3.0,1500.0,1.0,0.0,0.0,False,False,False,True
600,34,10,44000,94143,1.0,1333.3333333333333,1.0,0.0,0.0,False,False,True,False
601,48,23,21000,94904,1.0,100.0,1.0,0.0,0.0,False,False,False,False
602,63,37,61000,91942,1.0,2500.0,3.0,0.0,0.0,False,False,False,False
603,48,23,19000,90058,1.0,100.0,1.0,0.0,0.0,False,False,True,False
604,30,5,14000,95014,4.0,500.0,3.0,0.0,0.0,False,False,True,False
605,66,41,25000,94720,4.0,600.0,2.0,0.0,0.0,False,False,True,True
606,57,31,25000,94523,2.0,700.0,2.0,103000.0,0.0,False,False,False,False
607,24,0,59000,95521,4.0,1600.0,1.0,0.0,0.0,False,False,False,False
608,52,27,81000,92634,4.0,3800.0,2.0,0.0,0.0,False,False,False,False
609,46,22,113000,94105,2.0,3300.0,1.0,0.0,0.0,False,False,False,True
610,52,26,62000,95134,4.0,2800.0,2.0,0.0,0.0,False,False,True,False
611,58,32,40000,90057,1.0,1600.0,1.0,0.0,0.0,True,True,True,True
612,47,21,123000,90840,1.0,7300.0,1.0,0.0,0.0,False,False,False,False
613,37,12,72000,91380,4.0,700.0,3.0,0.0,0.0,False,False,False,False
614,53,27,122000,94305,1.0,2400.0,1.0,330000.0,0.0,False,False,False,False
615,56,32,23000,94610,1.0,1200.0,3.0,127000.0,0.0,False,False,True,True
616,45,20,61000,92717,3.0,2700.0,2.0,0.0,0.0,False,False,False,True
617,28,4,85000,94709,3.0,2500.0,1.0,0.0,0.0,False,False,True,False
618,60,34,38000,92182,3.0,2200.0,3.0,0.0,0.0,True,False,False,False
619,33,8,39000,94542,4.0,800.0,1.0,0.0,0.0,False,False,True,False
620,37,13,64000,94105,1.0,1500.0,3.0,0.0,0.0,False,False,True,False
621,42,17,53000,93023,4.0,1900.0,3.0,0.0,0.0,False,False,True,False
622,38,12,45000,91768,4.0,1200.0,2.0,138000.0,0.0,False,False,True,False
624,40,15,71000,93950,3.0,3000.0,1.0,272000.0,0.0,False,False,True,False
625,34,10,51000,90032,3.0,2000.0,1.0,130000.0,0.0,False,False,False,False
626,39,15,62000,93955,3.0,2333.3333333333335,1.0,131000.0,0.0,False,True,True,True
627,30,6,139000,94501,1.0,4300.0,1.0,0.0,0.0,False,False,True,False
628,34,10,41000,91765,1.0,2400.0,2.0,0.0,0.0,False,False,False,False
629,64,39,13000,90024,4.0,600.0,2.0,0.0,0.0,False,False,True,False
630,27,3,18000,93524,1.0,400.0,3.0,0.0,0.0,False,False,False,False
631,50,25,19000,94005,4.0,400.0,2.0,103000.0,0.0,False,False,True,True
632,31,7,25000,93943,2.0,1000.0,2.0,0.0,0.0,True,True,True,True
633,40,15,149000,90250,2.0,3900.0,1.0,319000.0,0.0,False,False,True,True
634,52,28,43000,90089,4.0,1100.0,2.0,0.0,0.0,False,False,False,False
635,26,2,85000,95020,2.0,2500.0,1.0,0.0,0.0,False,False,False,False
636,59,35,75000,92121,4.0,2300.0,3.0,0.0,0.0,True,False,False,False
637,30,4,18000,93711,4.0,300.0,2.0,84000.0,0.0,False,False,True,False
638,28,2,55000,93940,3.0,1100.0,2.0,0.0,0.0,False,False,False,False
639,55,30,42000,93940,2.0,2000.0,2.0,196000.0,0.0,False,False,False,True
640,67,43,41000,90024,2.0,1100.0,1.0,0.0,0.0,False,False,False,False
641,38,12,58000,95054,2.0,2800.0,1.0,0.0,0.0,False,False,True,False
642,35,11,75000,92672,4.0,2000.0,3.0,79000.0,0.0,False,False,False,False
644,43,19,35000,90630,0.0,700.0,1.0,0.0,0.0,False,False,False,False
645,40,10,29000,94720,1.0,750.0,3.0,0.0,0.0,False,False,True,False
647,61,36,25000,94015,2.0,500.0,2.0,0.0,0.0,False,False,True,True
648,40,16,59000,94305,4.0,2666.6666666666665,1.0,0.0,0.0,False,False,True,False
649,30,3,32000,94132,1.0,2000.0,2.0,0.0,0.0,False,False,True,True
650,64,39,101000,95134,4.0,3400.0,2.0,0.0,0.0,False,False,False,True
651,45,18,44000,90089,3.0,1000.0,2.0,193000.0,0.0,False,False,False,False
652,59,33,99000,92093,2.0,2700.0,1.0,0.0,0.0,False,False,False,False
653,58,33,22000,90024,3.0,200.0,1.0,0.0,0.0,False,False,True,False
654,45,21,33000,94970,3.0,500.0,1.0,136000.0,0.0,False,True,True,True
656,53,28,181000,95051,1.0,8100.0,1.0,0.0,0.0,False,False,True,False
657,38,14,63000,95422,1.0,3600.0,2.0,0.0,0.0,True,False,True,False
658,32,7,45000,93611,3.0,2300.0,1.0,83000.0,0.0,True,False,True,False
659,28,3,53000,94305,2.0,1600.0,3.0,0.0,0.0,False,False,False,False
660,34,10,92000,90024,2.0,2700.0,1.0,0.0,0.0,True,True,False,True
661,35,11,38000,95518,1.0,1700.0,1.0,0.0,0.0,False,False,False,True
662,54,30,121000,92121,2.0,400.0,1.0,0.0,0.0,False,False,True,False
664,44,19,44000,90509,4.0,0.0,2.0,0.0,0.0,False,False,False,False
665,36,10,82000,94542,2.0,2800.0,1.0,0.0,0.0,False,False,False,True
666,55,29,92000,92130,1.0,1900.0,2.0,0.0,0.0,False,False,False,False
667,51,26,59000,90095,1.0,1200.0,1.0,139000.0,0.0,False,False,True,False
668,53,26,12000,92672,2.0,1000.0,2.0,0.0,0.0,False,False,False,True
669,61,37,158000,94720,2.0,6000.0,1.0,306000.0,0.0,True,True,True,True
670,62,37,44000,90401,1.0,1100.0,3.0,0.0,0.0,False,False,False,False
671,59,33,10000,94063,4.0,700.0,3.0,0.0,0.0,False,False,True,False
673,30,4,102000,91775,4.0,2100.0,3.0,139000.0,0.0,False,False,False,True
674,32,8,42000,95136,1.0,200.0,3.0,102000.0,0.0,False,False,True,False
675,59,35,52000,95616,4.0,1500.0,1.0,0.0,0.0,False,False,True,True
676,49,24,13000,94538,4.0,800.0,1.0,111000.0,0.0,False,False,True,False
677,52,28,31000,92008,4.0,900.0,2.0,151000.0,0.0,True,False,True,False
678,38,14,44000,91320,2.0,1700.0,1.0,0.0,0.0,False,False,False,False
679,27,0,34000,92717,1.0,2000.0,2.0,112000.0,0.0,False,False,False,True
680,40,15,143000,94801,1.0,4100.0,1.0,0.0,0.0,False,False,True,False
681,63,38,85000,91320,4.0,100.0,2.0,0.0,0.0,False,False,False,True
682,49,23,75000,92374,1.0,1500.0,2.0,0.0,0.0,False,False,False,True
683,58,33,60000,92672,4.0,1300.0,3.0,0.0,0.0,False,False,True,False
684,30,6,95000,91950,2.0,200.0,1.0,0.0,0.0,True,False,True,False
685,51,26,62000,90024,4.0,1800.0,3.0,119000.0,0.0,False,False,True,False
686,35,9,79000,94305,4.0,2200.0,2.0,0.0,0.0,False,False,False,False
687,52,28,79000,94596,1.0,2700.0,2.0,0.0,0.0,False,False,True,True
688,41,15,93000,95616,1.0,2800.0,3.0,0.0,0.0,False,False,True,False
689,32,8,14000,90034,3.0,900.0,3.0,111000.0,0.0,False,False,False,False
694,35,11,41000,92123,3.0,2000.0,1.0,0.0,0.0,False,False,True,False
695,26,1,54000,91709,2.0,1600.0,3.0,0.0,0.0,True,False,False,False
696,64,39,98000,95678,3.0,1800.0,2.0,80000.0,0.0,False,False,True,False
697,45,21,134000,94550,2.0,3300.0,1.0,0.0,0.0,False,False,True,True
700,61,37,20000,95973,2.0,300.0,3.0,0.0,0.0,False,False,True,False
701,30,5,73000,90065,1.0,2600.0,2.0,133000.0,0.0,False,False,True,False
702,43,19,122000,93106,1.0,300.0,1.0,0.0,0.0,False,False,True,False
703,33,9,73000,92110,4.0,3400.0,1.0,140000.0,0.0,False,False,True,False
704,35,9,84000,94709,4.0,2200.0,2.0,0.0,0.0,False,False,True,False
705,65,41,91000,91360,2.0,0.0,3.0,146000.0,0.0,False,False,False,False
706,58,34,150000,92110,1.0,7400.0,1.0,481000.0,0.0,False,False,True,False
707,63,38,41000,90034,2.0,1500.0,1.0,173000.0,0.0,False,False,True,True
709,46,21,34000,90034,1.0,100.0,1.0,124000.0,0.0,False,False,True,False
710,66,42,95000,94596,2.0,0.0,3.0,0.0,0.0,False,False,True,False
711,54,28,95000,90254,1.0,1900.0,2.0,0.0,0.0,False,False,True,False
712,42,17,28000,94010,1.0,600.0,3.0,0.0,0.0,False,False,False,True
